advertiser_id,advertiser_name,public_ids_list,public_id_short,CMTE_ID,ein_id,date_wmpcoded,wmp_candidate,wmp_office,wmp_spontype,wmp_spontypelong,wmp_govtorcand,wmp_notes,search_status,search_terms,search_type,search_notes,needs_further_coding,cand_fav,cand_tar,sponsor_name,sponsor_cmag,wmp_dateout,wmp_datein,pres_fecid,sen_fecid,hse_fecid,sen_cycle,hse_cycle,sen_state,hse_state,pres_party,sen_party,hse_party,pres_cdstatus,sen_cdstatus,hse_cdstatus,hse_district,wmp_pres,wmp_sen,wmp_hse,wmp_gov,cmte_fecid,cmte_party,LINKAGE_ID,CMTE_TP,CMTE_DSGN,wmp_groupflag,wmp_multisponsor,CAND_ELECTION_YR,FEC_ELECTION_YR,type_cmag,type_scsp,wmp_grouptype,cycle2020_cd,disclosure
AR246860563961872384,CLUB FOR GROWTH ACTION,EIN ID 27-3167202,27-3167202,,27-3167202,9/7/2020,,,group,group,0,,1,club for growth action,CMAG,,,,,CLUB FOR GROWTH ACTION,CLUB FOR GROWTH ACTION,,,,,,,,,,,,,,,,,0,0,0,0,,REP,,,,1,0,,,1,0,,,
AR357701918841110528,GILLIBRAND FOR SENATE,FEC ID C00413914,C00413914,C00413914,,9/19/2019,Gillibrand,multiple,campaign,campaign,1,Senate,,,,,,"GILLIBRAND, KIRSTEN",,"GILLIBRAND, KIRSTEN","GILLIBRAND, KIRSTEN",8/28/2019,3/17/2019,,S0NY00410,,2024,,NY,,,DEM,,,,,,1,1,0,0,,,222494,S,P,0,0,,,0,0,,1,
AR309618969688408064,ADAM ROOF FOR VERMONT STATE SENATE,EIN ID ADAM ROOF FOR VERMONT STATE SENATE,ADAM ROOF FOR VERMONT STATE SENATE,,ADAM ROOF FOR VERMONT STATE SENATE,9/10/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR111332149382086656,DELGADO FOR CONGRESS,FEC ID C00633859,C00633859,C00633859,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"DELGADO, ANTONIO",,"DELGADO, ANTONIO","DELGADO, ANTONIO",,,,,H8NY19181,,,,NY,,,DEM,,,INCUMBENT,19,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR229847339508957184,FRIENDS OF ANDY RUFF,FEC ID C00734004,C00734004,C00734004,,12/2/2020,,us house,campaign,campaign,1,,,,,,,"RUFF, ANDY",,"RUFF, ANDY","RUFF, ANDY",,,,,H0IN09179,,,,IN,,,DEM,,,CHALLENGER,9,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR310931374255112192,COMMITTEE TO ELECT STAN VANDERWERF COUNTY COMMISSIONER,EIN ID 47-5575349,47-5575349,,47-5575349,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR96381471303925760,C&I STUDIOS INC.,EIN ID 27-0386997,27-0386997,,27-0386997,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR530081908734820352,ED CHARBONNEAU,EIN ID 56-2667481,56-2667481,,56-2667481,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR25983796226555904,1820 PAC,EIN ID 83-3524895,83-3524895,,83-3524895,5/11/2020,,,super PAC,super PAC,0,,,,,,,"COLLINS, SUSAN M.",,1820 PAC,1820 PAC,,,,S6ME00159,,,,ME,,,,,,,,,0,1,0,0,C00698126,REP,,,,1,0,,,1,1,,,
AR246237828063690752,STABENOW FOR US SENATE,FEC ID C00344473,C00344473,C00344473,,8/11/2020,,us senate,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,S8MI00281,,,,,,,,,,,,,0,1,0,0,,,,,,0,0,2024,2020,0,0,,1,
AR61896800927219712,BOOM MEDIA LLC,EIN ID 45-3697926,45-3697926,,45-3697926,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR355055325633576960,RAUL CAMPILLO FOR CITY COUNCIL DISTRICT 7,EIN ID 83-3172132,83-3172132,,83-3172132,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR155858659455270912,JUSTIN AMASH FOR CONGRESS,FEC ID C00476291,C00476291,C00476291,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"AMASH, JUSTIN",,"AMASH, JUSTIN","AMASH, JUSTIN",,,,,H0MI03126,,,,MI,,,IND,,,INCUMBENT,3,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR215902096094920704,"QUIBI HOLDINGS, LLC",EIN ID 82-3795432,82-3795432,,82-3795432,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR462410610177474560,"AMERICA FIRST ACTION, INC.",FEC ID C00637512,C00637512,C00637512,,9/7/2020,,,group,group,0,,1,america first action,FEC_SCSP,,,,,AMERICA FIRST ACTION,AMERICA FIRST ACTION,,,,,,,,,,,,,,,,,0,0,0,0,C00637512,REP,,,,1,0,,,1,1,,,
AR292327843671572480,FORD FOR FLORIDA,FEC ID C00729913,C00729913,C00729913,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"O'CONNELL, FORD",,"O'CONNELL, FORD","O'CONNELL, FORD",,,,,H0FL19171,,,,FL,,,REP,,,OPEN,19,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR371420181823488000,FLORIDA REPUBLICAN SENATORIAL CAMPAIGN COMMITTEE,EIN ID 47-2058962,47-2058962,,47-2058962,12/2/2020,,,party,party,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR493211710442700800,THE JEFFERSON GRIFFIN COMMITTEE,EIN ID 47-4290519,47-4290519,,47-4290519,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR193415296600506368,"WFW ACTION FUND, INC.",FEC ID C00698936,C00698936,C00698936,,9/7/2020,,,group,group,0,,1,wfw action,,,,,,WFW ACTION,WFW ACTION,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,1,0,,,1,0,,,
AR414815706748551168,QUINN NYSTROM FOR CONGRESS,FEC ID C00721498,C00721498,C00721498,,9/29/2020,,us house,campaign,campaign,1,,,,,,,"NYSTROM, QUINN REABE",,"NYSTROM, QUINN REABE","NYSTROM, QUINN",,,,,H0MN08156,,,,MN,,,DEM,,,CHALLENGER,8,0,0,1,0,C00721498,,,,,0,0,,,0,0,,1,
AR456709230070595584,PIERCE BUSH FOR CONGRESS,FEC ID C00730168,C00730168,C00730168,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"BUSH, PIERCE",,"BUSH, PIERCE","BUSH, PIERCE",,,,,H0TX22310,,,,TX,,,REP,,,OPEN,22,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR413965028346036224,BENNET FOR COLORADO,FEC ID C00458398,C00458398,C00458398,,9/19/2019,Bennet,president,campaign,campaign,1,,,,,,,"BENNET, MICHAEL",,"BENNET, MICHAEL","BENNET, MICHAEL",2/11/2020,5/2/2019,,,,,,,,,,,,,,,1,0,0,0,,,222518,S,P,0,0,,,0,0,,1,
AR386425766763560960,FRIENDS OF DAVID SCHWEIKERT,FEC ID C00540617,,C00540617,,10/13/2020,,us house,campaign,campaign,1,,,,,,,"SCHWEIKERT, DAVID S.",,"SCHWEIKERT, DAVID S.","SCHWEIKERT, DAVID S.",,,,,H4AZ06045,,,,AZ,,,REP,,,INCUMBENT,6,0,0,1,0,C00540617,REP,,,,0,0,,,0,0,,1,
AR451727961360433152,CAMPAIGN FUND OF DEAN SCHAMORE,EIN ID 83-1720602,83-1720602,,83-1720602,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR136905621613051904,ORANGE COUNTY ASIAN AND PACIFIC ISLANDER COMMUNITY ALLIANCE INC,EIN ID 91-2047245,91-2047245,,91-2047245,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR431707435166597120,BYRON DONALDS FOR CONGRESS,EIN ID 84-4124727,84-4124727,,84-4124727,9/10/2020,,us house,campaign,campaign,1,,,,,,,"DONALDS, BYRON",,"DONALDS, BYRON","DONALDS, BYRON",,,,,H0FL19205,,,,FL,,,REP,,,OPEN,19,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR526062850137915392,CAROLINA BLUE,FEC ID C00737890,C00737890,C00737890,,5/11/2020,,,super PAC,super PAC,0,,,,,,,,,CAROLINA BLUE,CAROLINA BLUE,,,,,,,,,,,,,,,,,0,0,0,0,C00737890,DEM,,,,1,0,,,1,1,,,
AR197860828270034944,FRIENDS OF MARK BATINICK,EIN ID 45-5448976,45-5448976,,45-5448976,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR156165835516280832,MCCASKILL FOR MISSOURI,FEC ID C00431304,C00431304,C00431304,,8/11/2020,,us senate,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,S6MO00305,,,,,,,,,,,,,0,1,0,0,,,,,,0,0,2018,2020,0,0,,1,
AR47257009761812480,ENVIRONMENTAL DEFENSE ACTION FUND,FEC ID C30000954,C30000954,C30000954,,9/7/2020,,,group,group,0,,1,environmental defense action fund,CMAG,,,,,ENVIRONMENTAL DEFENSE ACTION FUND,ENVIRONMENTAL DEFENSE ACTION FUND,,,,,,,,,,,,,,,,,0,0,0,0,,DEM,,,,1,0,,,1,0,,,
AR160915725748273152,DOUG MAYS FOR CONGRESS,FEC ID C00678516,C00678516,C00678516,,9/10/2020,,us house,campaign,campaign,1,,,,,,,"MAYS, MARION DOUGLAS",,"MAYS, MARION DOUGLAS","MAYS, MARION DOUGLAS",,,,,H8KS02231,,,,KS,,,REP,,,OPEN,2,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR98656360861794304,43 ALUMNI FOR AMERICA,FEC ID C00747592,C00747592,C00747592,,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR205348846052573184,MICHIGAN REPUBLICAN PARTY,EIN ID 38-1221182,38-1221182,,38-1221182,12/2/2020,,,party,party,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR419929878926721024,SPANBERGER FOR CONGRESS,FEC ID C00649913,C00649913,C00649913,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"SPANBERGER, ABIGAIL",,"SPANBERGER, ABIGAIL","SPANBERGER, ABIGAIL",,,,,H8VA07094,,,,VA,,,DEM,,,INCUMBENT,7,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,47-4596232,,47-4596232,5/11/2020,,,group,group,0,,,,,,,,,PRIORITIES USA,PRIORITIES USA,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,1,0,,,0,0,,,
AR222237344655212544,MISSOURI ACTION PAC,EIN ID 85-1348825,85-1348825,,85-1348825,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR60672700888121344,RICHARD BEW FOR CONGRESS,FEC ID C00698407,C00698407,C00698407,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"BEW, RICHARD",,"BEW, RICHARD","BEW, RICHARD",,,,,H0NC03198,,,,NC,,,DEM,,,OPEN,3,0,0,1,0,,,,,,0,0,2019,2020,0,0,,1,
AR193702544013262848,"WEVOYCE, INC",EIN ID 85-3019408,85-3019408,,85-3019408,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR449208430465384448,COMMITTEE TO RE-ELECT CHIEF JUSTICE BRIDGET MARY MCCORMACK,EIN ID 84-4158264,84-4158264,,84-4158264,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR492574199857020928,JEFF OPPENHEIM FOR CONGRESS,FEC ID C00731091,C00731091,C00731091,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"OPPENHEIM, JEFFREY",,"OPPENHEIM, JEFFREY","OPPENHEIM, JEFFREY",,,,,H0TX17211,,,,TX,,,REP,,,OPEN,17,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR176432033839448064,NARAL PRO-CHOICE AMERICA,FEC ID C90004185,C90004185,C90004185,,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR164999311933833216,FRIENDS OF DUSTY JOHNSON,FEC ID C00628917,C00628917,C00628917,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"JOHNSON, DUSTY",,"JOHNSON, DUSTY","JOHNSON, DUSTY",,,,,H8SD01055,,,,SD,,,REP,,,INCUMBENT,0,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR5840399608315904,"HOFFMAN, REID",FEC ID C90019498,C90019498,C90019498,,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR11633588936114176,CITIZENS TO RETAIN JUDGE RICHARD TITUS,EIN ID 82-4356777,82-4356777,,82-4356777,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR277354007129751552,PUBLIC ADVOCATE OF THE UNITED STATES,EIN ID 52-1112449,52-1112449,,52-1112449,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR557098696135671808,COMMITTEE FOR RESPONSIBLE LEADERSHIP - NEW MEXICO,EIN ID 85-0776326,85-0776326,,85-0776326,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR66695688146124800,HOUSE REPUBLICAN ORGANIZATION,EIN ID 54-2088147,54-2088147,,54-2088147,12/2/2020,,,party,party,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR124792370729320448,AMERICAN LEADERSHIP COMMITTEE,EIN ID 83-1273004,83-1273004,,83-1273004,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR262602271936741376,"PIEDMONT RISING, INC.",EIN ID 84-2378026,84-2378026,,84-2378026,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR525088614116229120,CITIZENS FOR SCOTT CAINE,FEC ID C00745000,C00745000,C00745000,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"CAINE, SCOTT",,"CAINE, SCOTT","CAINE, SCOTT",,,,,H0FL08265,,,,FL,,,REP,,,CHALLENGER,8,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR494053111715856384,KIRSTEN BAESLER FOR ND DEPARTMENT OF PUBLIC INSTRUCTION,EIN ID 47-5629633,47-5629633,,47-5629633,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR497587285684912128,MARIAH PHILLIPS FOR CONGRESS,FEC ID C00639641,C00639641,C00639641,,8/11/2020,,us house,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,,H8TN04099,,2018,,,,,,,,,,0,0,1,0,,,,,,0,0,2018,2020,0,0,,0,
AR248053053041672192,SUE ZWAHLEN FOR MAYOR 2020,EIN ID 85-1969561,85-1969561,,85-1969561,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR458058743154737152,SANBORN FOR NEW HAMPSHIRE,FEC ID C00647610,C00647610,C00647610,,8/11/2020,,us house,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,,H8NH01160,,2018,,,,,,,,,,0,0,1,0,,,,,,0,0,2018,2020,0,0,,0,
AR52275936745226240,DEMOCRATIC FRONTLINE,FEC ID C00686352,C00686352,C00686352,,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR56024309323268096,UMAMI PUBLICATIONS LLC,EIN ID 46-5005411,46-5005411,,46-5005411,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR154043503196766208,JASON LEWIS FOR SENATE,EIN ID 84-2732481,84-2732481,,84-2732481,5/12/2020,,us senate,campaign,campaign,1,,,,,,,"LEWIS, JASON",,"LEWIS, JASON","LEWIS, JASON",,,,S0MN00328,,,,MN,,,REP,,,CHALLENGER,,,0,1,0,0,,,,,,0,0,,,0,0,,1,
AR333664876671008768,NEXTGEN CLIMATE ACTION COMMITTEE & LCV VICTORY FUND,"FEC ID C00486845, FEC ID C00547349","C00486845, C00547349","C00486845, C00547349",,10/27/2020,,,group,group,0,,,,,,,,,NEXTGEN CLIMATE ACTION COMMITTEE & LCV VICTORY FUND,NEXTGEN CLIMATE ACTION COMMITTEE & LCV VICTORY FUND,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,1,,,0,0,,,
AR277745227110809600,MILLER-MEEKS FOR CONGRESS,FEC ID C00558825,C00558825,C00558825,,9/8/2020,,us house,campaign,campaign,1,,,,,,,"MILLER-MEEKS, MARIANNETTE JANE",,"MILLER-MEEKS, MARIANNETTE JANE","MILLER-MEEKS, MARIANNETTE",,,,,H0IA02180,,,,IA,,,REP,,,OPEN,2,0,0,1,0,C00558825,,,,,0,0,,,0,0,,1,
AR558195046667517952,STANLEY JOHNSON,,,,,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR489476188406808576,TRAUNER FOR THE PEOPLE OF WYOMING,FEC ID C00663146,C00663146,C00663146,,8/11/2020,,us senate,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,S8WY00189,,,,,,,,,,,,,0,1,0,0,,,,,,0,0,2018,2020,0,0,,1,
AR42449944925175808,MARTIN HEINRICH FOR SENATE,FEC ID C00434563,C00434563,C00434563,,8/11/2020,,us senate,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,S2NM00088,,,,,,,,,,,,,0,1,0,0,,,,,,0,0,2024,2020,0,0,,1,
AR320273099922604032,ELIJAH FOR SENATE,EIN ID 84-3885062,84-3885062,,84-3885062,10/13/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR369609835928354816,WITKOS 2020,EIN ID 84-3095551,84-3095551,,84-3095551,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR352527273523412992,"YES ON PROP 25, A COALITION OF JUSTICE REFORM AND LABOR ORGANIZATIONS",EIN ID 84-3779034,84-3779034,,84-3779034,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR55714109605281792,FRIENDS OF TOM PATTON,EIN ID 29-7528063,29-7528063,,29-7528063,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR493918009224593408,ANN WAGNER FOR CONGRESS,EIN ID 45-1991408,45-1991408,,45-1991408,9/10/2020,,us house,campaign,campaign,1,,,,,,,"WAGNER, ANN L.",,"WAGNER, ANN L.","WAGNER, ANN",,,,,H2MO02102,,,,MO,,,REP,,,INCUMBENT,2,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR342669120988250112,TRAVIS OLER FOR US SENATE,EIN ID 83-3789057,83-3789057,,83-3789057,9/8/2020,,us senate,campaign,campaign,1,,,,,,,"OLER, TRAVIS",,"OLER, TRAVIS","OLER, TRAVIS",,,,S0ID00156,,,,ID,,,DEM,,,CHALLENGER,,,0,1,0,0,,,,,,0,0,,,0,0,,1,
AR532789730996125696,NATIONAL CONGRESS OF AMERICAN INDIANS,EIN ID 536017907,536017907,,536017907,10/27/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR200512644157800448,DAN QUART FOR NYC,EIN ID 83-2836513,83-2836513,,83-2836513,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR390775366043566080,THOM TILLIS COMMITTEE,FEC ID C00545772,C00545772,C00545772,,12/15/2019,,us senate,campaign,campaign,1,,,,,,,"TILLIS, THOM R. SEN.",,"TILLIS, THOM R. SEN.","TILLIS, THOM",,,,S4NC00162,,,,NC,,,REP,,,INCUMBENT,,,0,1,0,0,,,223031,S,P,0,0,,,0,0,,1,
AR376852456459468800,KANSAS REPUBLICAN PARTY,FEC ID C00004606,C00004606,C00004606,,12/2/2020,,,party,party,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR164921865083551744,AMERICAN FEDERATION FOR CHILDREN PAC INC,EIN ID 27-1687320,27-1687320,,27-1687320,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR264315792089153536,HUIZENGA FOR CONGRESS,EIN ID 26-4187034,26-4187034,,26-4187034,9/10/2020,,us house,campaign,campaign,1,,,,,,,"HUIZENGA, WILLIAM P",,"HUIZENGA, WILLIAM P","HUIZENGA, BILL",,,,,H0MI02094,,,,MI,,,REP,,,INCUMBENT,2,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR88821572948721664,WENDY DAVIS FOR CONGRESS,EIN ID 84-2362587,84-2362587,,84-2362587,9/10/2020,,us house,campaign,campaign,1,,,,,,,"DAVIS, WENDY",,"DAVIS, WENDY","DAVIS, WENDY",,,,,H0TX21148,,,,TX,,,DEM,,,CHALLENGER,21,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR272197091437051904,IHSSANE FOR CONGRESS,FEC ID C00706226,C00706226,C00706226,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"LECKEY, IHSSANE",,"LECKEY, IHSSANE","LECKEY, IHSSANE",,,,,H0MA04143,,,,MA,,,DEM,,,CHALLENGER,4,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR118759694025097216,CARLUCCI FOR CONGRESS,FEC ID C00723791,C00723791,C00723791,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"CARLUCCI, DAVID",,"CARLUCCI, DAVID","CARLUCCI, DAVID",,,,,H0NY17224,,,,NY,,,DEM,,,OPEN,17,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR180524622276460544,PALM BEACH KENNEL CLUB,EIN ID 59-1318711,59-1318711,,59-1318711,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR389588237082951680,CAROL FOR MAYOR,EIN ID 94-3316511,94-3316511,,94-3316511,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR6610126467235840,KOBACH FOR SENATE,EIN ID 84-2308994,84-2308994,,84-2308994,5/12/2020,,us senate,campaign,campaign,1,,,,,,,"KOBACH, KRIS",,"KOBACH, KRIS","KOBACH, KRIS",,,,S0KS00257,,,,KS,,,REP,,,OPEN,,,0,1,0,0,,,,,,0,0,,,0,0,,1,
AR308162322940035072,JASON RITTEREISER FOR CONGRESS,FEC ID C00650028,C00650028,C00650028,,8/11/2020,,us house,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,,H8WA08163,,2018,,,,,,,,,,0,0,1,0,,,,,,0,0,2018,2020,0,0,,0,
AR110757448398143488,MATT MAYBERRY FOR CONGRESS,FEC ID C00735001,C00735001,C00735001,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"MAYBERRY, MATT",,"MAYBERRY, MATT","MAYBERRY, MATT",,,,,H0NH01290,,,,NH,,,REP,,,CHALLENGER,1,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR133658076581462016,CALIFORNIA TEACHERS ASSOCIATION,FEC ID C90013756,C90013756,C90013756,,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR127771703643209728,BETTER WORLD GROUP ADVISORS,EIN ID 83-1911370,83-1911370,,83-1911370,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR517579705612763136,LENA FOR CONGRESS,FEC ID C00641498,C00641498,C00641498,,8/11/2020,,us house,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,,H8MI11320,,2018,,,,,,,,,,0,0,1,0,,,,,,0,0,2018,2020,0,0,,0,
AR477270578546343936,FRIENDS OF SCHUMER,FEC ID C00346312,C00346312,C00346312,,8/11/2020,,us senate,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,"SCHUMER, CHARLES E","SCHUMER, CHARLES E",,,,S8NY00082,,2022,,NY,,,DEM,,,INCUMBENT,,,0,1,0,0,,,,,,0,0,2022,2020,0,0,,0,
AR463066606302396416,FRIENDS OF ANDREW BALES FOR CONGRESS,FEC ID C00725382,C00725382,C00725382,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"BALES, ANDREW PETER",,"BALES, ANDREW PETER","BALES, ANDREW PETER",,,,,H0IN05284,,,,IN,,,REP,,,OPEN,5,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR328428521263202304,MOULTON FOR CONGRESS,FEC ID C00547240,C00547240,C00547240,,9/19/2019,Moulton,multiple,campaign,campaign,1,House,,,,,,"MOULTON, SETH",,"MOULTON, SETH",MOULTON,8/23/2019,4/22/2019,,,H4MA06090,,,,,,,DEM,,,,,1,0,1,0,,,222853,H,P,0,0,,,0,0,,1,
AR573022579443367936,FUTURE FORWARD USA ACTION,EIN ID 82-4170762,82-4170762,,82-4170762,10/27/2020,,,group,group,0,,1,,,,,,,FUTURE FORWARD USA ACTION,FUTURE FORWARD USA ACTION,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,1,0,,,1,0,,,
