wmpid,genelect_cd,CurrCand,cand_name,cand_id,cand_office,cand_office_st,cand_office_dist,cand_party_affiliation,cand_incumbent_challenger_open_s,dateadded_cd,office_wapo,result_wapo,primarydate_wapo,trumpe_wapo,gender_wmp,gender_crp,latino_wmp,latino_crp,race_wmp,race_crp1,race_crp2,race_crpmena,hse_cmpt_gen,full_name,first_name,last_name
WMPID2271,0,,"MOCKUS, DAMIEN",H2TX07051,H,TX,38,REP,OPEN,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Damien Mockus,Damien,Mockus
WMPID2536,0,,"LOPEZ, ROLAND",H2TX07069,H,TX,38,REP,OPEN,6/7/2022,,,,0,M,M,1,Y,Hispanic/Latino,H,NULL,N,0,Roland Lopez,Roland,Lopez
WMPID1687,0,,"STROUD, TIMOTHY",H2TX07077,H,TX,7,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Timothy Stroud,Timothy,Stroud
WMPID3490,0,,"HAJJAR, JAFAR",H2TX07085,H,TX,7,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,Black,B,NULL,NULL,0,Jafar Hajjar,Jafar,Hajjar
WMPID2108,0,,"WELCH, RICHARD MR",H2TX07093,H,TX,38,REP,OPEN,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Richard Welch,Richard,Welch
WMPID3735,0,,"MONTGOMERY, ERIN MEREDITH",H2TX07101,H,TX,7,REP,CHALLENGER,6/7/2022,,,,0,UNK,,,,NULL,,,,0,Erin Meredith Montgomery,Erin Meredith,Montgomery
WMPID4635,0,,"COHEN, TINA MRS.",H2TX07119,H,TX,7,REP,CHALLENGER,6/7/2022,,,,0,F,F,0,N,White,W,NULL,N,0,Tina Cohen,Tina,Cohen
WMPID3642,0,,"STEWART, LANCE",H2TX07135,H,TX,7,REP,CHALLENGER,6/7/2022,,,,0,UNK,,,,NULL,,,,0,Lance Stewart,Lance,Stewart
WMPID4098,0,,"GITAU, BENSON",H2TX07143,H,TX,7,REP,CHALLENGER,6/7/2022,,,,0,M,M,0,N,Black,B,NULL,N,0,Benson Gitau,Benson,Gitau
WMPID2738,0,,"ATENCIO, RUDY A",H2TX08109,H,TX,7,REP,OPEN,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Rudy Atencio,Rudy,Atencio
WMPID3375,0,,"JARCHOW, RYAN",H2TX08117,H,TX,8,REP,OPEN,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Ryan Jarchow,Ryan,Jarchow
WMPID1698,0,,"MITCHELL, JONATHAN ANDREW",H2TX08125,H,TX,8,REP,OPEN,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Jonathan Andrew Mitchell,Jonathan Andrew,Mitchell
WMPID2506,0,,"HULLIHAN, JONATHAN KEITH",H2TX08133,H,TX,8,REP,OPEN,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Jonathan Keith Hullihan,Jonathan Keith,Hullihan
WMPID3311,0,,"ELLIS, JAMESON",H2TX08158,H,TX,2,REP,OPEN,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Jameson Ellis,Jameson,Ellis
WMPID4287,0,,"FORD, JERRY MR.",H2TX08166,H,TX,38,REP,OPEN,6/7/2022,,,,0,M,M,,NULL,Black,B,NULL,NULL,0,Jerry Ford,Jerry,Ford
WMPID3282,0,,"REVIS, CHRISTOPHER JOHN",H2TX08174,H,TX,8,REP,OPEN,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Christopher John Revis,Christopher John,Revis
WMPID2639,1,Y,"LUTTRELL, MORGAN JOE",H2TX08182,H,TX,8,REP,OPEN,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Morgan Joe Luttrell,Morgan Joe,Luttrell
WMPID3628,0,,"BATES, BETSY",H2TX08190,H,TX,8,REP,OPEN,6/7/2022,,,,0,F,F,,NULL,White,W,NULL,NULL,0,Betsy Bates,Betsy,Bates
WMPID3619,0,,"WHICHARD, TAYLOR MARSHALL IV",H2TX08208,H,TX,8,REP,OPEN,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Taylor Marshall IV Whichard,Taylor Marshall IV,Whichard
WMPID3298,0,,"CARSON, PAULETTE",H2TX08216,H,TX,17,REP,OPEN,6/7/2022,,,,0,F,F,,NULL,White,W,NULL,NULL,0,Paulette Carson,Paulette,Carson
WMPID4144,0,,"MCKAUGHAN, DANIEL CREGG",H2TX08224,H,TX,8,REP,OPEN,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Daniel Cregg Mckaughan,Daniel Cregg,Mckaughan
WMPID4653,0,,"ETWOP, MARTIN",H2TX08232,H,TX,2,REP,OPEN,6/7/2022,,,,0,M,M,,NULL,Black,B,NULL,NULL,0,Martin Etwop,Martin,Etwop
WMPID3027,0,,"PHILIPS, MIKE",H2TX08240,H,TX,8,REP,OPEN,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Mike Philips,Mike,Philips
WMPID3367,0,,"KAISER, ADRIAN MR",H2TX08257,H,TX,38,REP,OPEN,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Adrian Kaiser,Adrian,Kaiser
WMPID4364,0,,"BURROWS, CANDICE CUNNINGHAM MS",H2TX08265,H,TX,8,REP,OPEN,6/7/2022,,,,0,F,F,,NULL,White,W,NULL,NULL,0,Candice Cunningham Burrows,Candice Cunningham,Burrows
WMPID4103,0,,"COLLINS, CHRISTIAN",H2TX08273,H,TX,8,REP,OPEN,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Christian Collins,Christian,Collins
WMPID2595,0,,"GALLEGOS, SALVADOR A",H2TX08281,H,TX,8,REP,OPEN,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Salvador Gallegos,Salvador,Gallegos
WMPID2073,0,,"WELLINGTON, JESSICA",H2TX08307,H,TX,8,REP,OPEN,6/7/2022,,,,0,F,F,,NULL,White,W,NULL,NULL,0,Jessica Wellington,Jessica,Wellington
WMPID4518,0,,"MONTGOMERY, CHUCK",H2TX08323,H,TX,8,REP,OPEN,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Chuck Montgomery,Chuck,Montgomery
WMPID3337,1,Y,"ADDISON, RANDALL LEE MR.",H2TX09131,H,TX,9,IND,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Randall Lee Addison,Randall Lee,Addison
WMPID3964,1,Y,"LEON, JIMMY",H2TX09156,H,TX,9,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Jimmy Leon,Jimmy,Leon
WMPID2135,0,,"WALLACE, LARIMEN T. II",H2TX10147,H,TX,10,DEM,CHALLENGER,6/7/2022,,,,0,M,M,1,Y,Hispanic/Latino,H,B,NULL,0,Larimen Wallace,Larimen,Wallace
WMPID2192,0,,"BORDERE, SHAUNE PIERRE MS.",H2TX11103,H,TX,11,DEM,CHALLENGER,6/7/2022,,,,0,UNK,,,,NULL,,,,0,Shaune Pierre Bordere,Shaune Pierre,Bordere
WMPID2970,1,Y,"HUNT, TREY JOSEPH",H2TX12085,H,TX,12,DEM,CHALLENGER,6/7/2022,,,,0,M,M,0,N,Black,B,W,N,0,Trey Joseph Hunt,Trey Joseph,Hunt
WMPID3883,0,,"RECTOR, CHRISTOPHER D.",H2TX12093,H,TX,0,NNE,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Christopher Rector,Christopher,Rector
WMPID2142,0,,"CATALA, RYAN JOSHUA",H2TX12101,H,TX,12,REP,CHALLENGER,6/7/2022,,,,0,M,M,1,Y,Hispanic/Latino,H,NULL,NULL,0,Ryan Joshua Catala,Ryan Joshua,Catala
WMPID4627,0,,"RIEG, ALYSIA",H2TX12119,H,TX,12,REP,CHALLENGER,6/7/2022,,,,0,F,F,,NULL,Asian/Pacific Islander,AP,NULL,NULL,0,Alysia Rieg,Alysia,Rieg
WMPID3470,1,Y,"BROWN, MARY KATHLEEN",H2TX13117,H,TX,13,DEM,CHALLENGER,6/7/2022,,,,0,F,F,0,N,White,W,NULL,N,0,Mary Kathleen Brown,Mary Kathleen,Brown
WMPID848,1,Y,"WEBER, RANDY",H2TX14149,H,TX,14,REP,INCUMBENT,6/7/2022,House,Won,1-Mar,1,M,M,0,N,White,W,NULL,N,0,Randy Weber,Randy,Weber
WMPID2673,0,,"DANTE, RUBEN LANDON",H2TX14198,H,TX,14,REP,CHALLENGER,6/7/2022,,,,0,M,M,1,Y,Hispanic/Latino,H,NULL,NULL,0,Ruben Landon Dante,Ruben Landon,Dante
WMPID3736,0,,"SMITH, GINA DUNCKEL",H2TX14206,H,TX,14,REP,CHALLENGER,6/7/2022,,,,0,F,F,0,N,White,W,NULL,N,0,Gina Dunckel Smith,Gina Dunckel,Smith
WMPID2415,0,,"ANTONELLI, JEFF",H2TX14214,H,TX,14,DEM,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Jeff Antonelli,Jeff,Antonelli
WMPID2721,0,,"MCCAFFREY, FRANCIS TIMOTHY MR.",H2TX15112,H,TX,34,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Francis Timothy Mccaffrey,Francis Timothy,Mccaffrey
WMPID2059,0,,"CAVAZOS, JOSE AIZAR",H2TX15120,H,TX,15,REP,CHALLENGER,6/7/2022,,,,0,M,M,1,Y,Hispanic/Latino,H,NULL,NULL,0,Jose Aizar Cavazos,Jose Aizar,Cavazos
WMPID2939,0,,"RAMIREZ, RUBEN",H2TX15138,H,TX,15,DEM,CHALLENGER,6/7/2022,,,,0,M,M,1,Y,Hispanic/Latino,H,NULL,NULL,0,Ruben Ramirez,Ruben,Ramirez
WMPID2902,0,,"ALVARADO, ELIZA DR.",H2TX15146,H,TX,15,DEM,CHALLENGER,6/7/2022,,,,0,F,F,1,Y,Hispanic/Latino,H,NULL,NULL,0,Eliza Alvarado,Eliza,Alvarado
WMPID3105,0,,"HADDAD, ROBERTO ADRIAN",H2TX15153,H,TX,15,DEM,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Roberto Adrian Haddad,Roberto Adrian,Haddad
WMPID3190,0,,"GARZA, JULIO 15",H2TX15161,H,TX,15,DEM,CHALLENGER,6/7/2022,,,,0,M,M,1,Y,Hispanic/Latino,H,NULL,NULL,0,Julio 15 Garza,Julio 15,Garza
WMPID1976,0,,"MELENDEZ, IVAN DR.",H2TX15179,H,TX,15,DEM,CHALLENGER,6/7/2022,,,,0,UNK,,,,NULL,,,,0,Ivan Melendez,Ivan,Melendez
WMPID4329,0,,"CANADY, SARA LARUE NEWNAM",H2TX15187,H,TX,15,REP,CHALLENGER,6/7/2022,,,,0,F,F,0,N,White,W,NULL,N,0,Sara Larue Newnam Canady,Sara Larue Newnam,Canady
WMPID3154,0,,"VILLARREAL RIGNEY, JOHN",H2TX15195,H,TX,15,DEM,CHALLENGER,6/7/2022,,,,0,M,M,1,Y,Hispanic/Latino,H,NULL,NULL,0,John Villarreal Rigney,John,Villarreal Rigney
WMPID3257,1,Y,"VALLEJO, MICHELLE",H2TX15203,H,TX,15,DEM,CHALLENGER,6/7/2022,,,,0,F,F,1,Y,Hispanic/Latino,H,NULL,NULL,0,Michelle Vallejo,Michelle,Vallejo
WMPID4561,0,,"JUAREZ, ANGELA",H2TX15211,H,TX,15,REP,CHALLENGER,6/7/2022,,,,0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Angela Juarez,Angela,Juarez
WMPID4279,0,,"SCHMUKER, STEVEN JR",H2TX15229,H,TX,15,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Steven Jr Schmuker,Steven Jr,Schmuker
WMPID3707,0,,"CHURCHILL, VANGELA",H2TX15237,H,TX,15,REP,CHALLENGER,6/7/2022,,,,0,F,F,,NULL,White,W,NULL,NULL,0,Vangela Churchill,Vangela,Churchill
WMPID3871,0,,"LERMA, JOHN C",H2TX15245,H,TX,15,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,John Lerma,John,Lerma
WMPID4214,0,,"GONZALEZ, HECTOR FEDERICO",H2TX16243,H,TX,16,IND,CHALLENGER,6/7/2022,,,,0,UNK,,,,NULL,,,,0,Hector Federico Gonzalez,Hector Federico,Gonzalez
WMPID4381,0,,"MONTANEZ BERRIOS (DMB), DELIRIS",H2TX16250,H,TX,16,DEM,CHALLENGER,6/7/2022,,,,0,F,F,1,Y,Black,B,H,N,0,Deliris Montanez Berrios (Dmb),Deliris,Montanez Berrios (Dmb)
WMPID2707,0,,"CATER, CORBIN ZANE",H2TX16268,H,TX,16,IND,CHALLENGER,6/7/2022,,,,0,UNK,,,,NULL,,,,0,Corbin Zane Cater,Corbin Zane,Cater
WMPID3277,1,Y,"WOODS, MARSHALL J",H2TX17084,H,TX,17,DEM,CHALLENGER,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Marshall Woods,Marshall,Woods
WMPID3146,0,,"NELSON, JASON JEREMY 8054031133",H2TX17092,H,TX,17,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Jason Jeremy Nelson,Jason Jeremy,Nelson
WMPID4576,0,,"ROSENBERGER, ROB",H2TX17100,H,TX,17,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Rob Rosenberger,Rob,Rosenberger
WMPID3045,0,,"WOODS, MARY JO",H2TX17118,H,TX,17,DEM,CHALLENGER,6/7/2022,,,,0,UNK,,,,NULL,,,,0,Mary Jo Woods,Mary Jo,Woods
WMPID2871,0,,"EVERGREEN, CASSIUS MARCELLOUS",H2TX18165,H,TX,18,DEM,CHALLENGER,6/7/2022,,,,0,UNK,,,,NULL,,,,0,Cassius Marcellous Evergreen,Cassius Marcellous,Evergreen
WMPID3781,0,,"THOMPSON, CHARLES",H2TX18173,H,TX,18,DEM,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Charles Thompson,Charles,Thompson
WMPID3488,0,,"HUCKABEE, SCOTT",H2TX18181,H,TX,36,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Scott Huckabee,Scott,Huckabee
WMPID1707,1,Y,"MONTIEL, CARMEN",H2TX18207,H,TX,18,REP,CHALLENGER,6/7/2022,,,,0,F,F,1,Y,Hispanic/Latino,H,NULL,N,0,Carmen Montiel,Carmen,Montiel
WMPID3459,1,Y,"SEALS SINGH CHAUDRY KUMAR, TINA RICHEL",H2TX18215,H,TX,18,GOP,CHALLENGER,6/7/2022,,,,0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Tina Richel Seals Singh Chaudry Kumar,Tina Richel,Seals Singh Chaudry Kumar
WMPID2284,1,Y,"LEWIS, NATHAN ALLEN",H2TX19072,H,TX,19,IND,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Nathan Allen Lewis,Nathan Allen,Lewis
WMPID1655,0,,"KELLY, EMANUEL MR",H2TX19080,H,TX,19,ICD,CHALLENGER,6/7/2022,,,,0,UNK,,,,NULL,,,,0,Emanuel Kelly,Emanuel,Kelly
WMPID4618,0,,"STEVENS, MICHAEL TRAVIS",H2TX20070,H,TX,20,REP,CHALLENGER,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Michael Travis Stevens,Michael Travis,Stevens
WMPID1884,0,,"MURRAY, MARK NICHOLAS",H2TX20088,H,TX,20,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Mark Nicholas Murray,Mark Nicholas,Murray
WMPID3448,1,Y,"SINCLAIR, KYLE E MR",H2TX20096,H,TX,20,REP,CHALLENGER,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Kyle Sinclair,Kyle,Sinclair
WMPID3206,0,,"STURM, SCOTT WILLIAM",H2TX21128,H,TX,21,DEM,CHALLENGER,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Scott William Sturm,Scott William,Sturm
WMPID1806,0,,"FRENCH, MICHAEL ALEXANDER MR.",H2TX21136,H,TX,21,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Michael Alexander French,Michael Alexander,French
WMPID2112,0,,"LOWRY, ROBERT DR.",H2TX21144,H,TX,21,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Robert Lowry,Robert,Lowry
WMPID4100,0,,"PRIMM, MARCUS A",H2TX21151,H,TX,21,DEM,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,Black,B,NULL,NULL,0,Marcus Primm,Marcus,Primm
WMPID3405,0,,"GACIS, CHERIF",H2TX21169,H,TX,21,DEM,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Cherif Gacis,Cherif,Gacis
WMPID3783,0,,"BRANSCUM, COY GEE II",H2TX21177,H,TX,21,DEM,CHALLENGER,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Coy Gee II Branscum,Coy Gee II,Branscum
WMPID4670,0,,"VILLARREAL, RICARDO",H2TX21185,H,TX,21,DEM,CHALLENGER,6/7/2022,,,,0,M,M,1,Y,Hispanic/Latino,H,NULL,NULL,0,Ricardo Villarreal,Ricardo,Villarreal
WMPID2474,0,,"TREVNO, ROSALINDA NUNO",H2TX21201,H,TX,10,DEM,CHALLENGER,6/7/2022,,,,0,UNK,,,,NULL,,,,0,Rosalinda Nuno Trevno,Rosalinda Nuno,Trevno
WMPID4058,0,,"ZAVORKA, DANA",H2TX21219,H,TX,21,REP,CHALLENGER,6/7/2022,,,,0,F,F,,NULL,White,W,NULL,NULL,0,Dana Zavorka,Dana,Zavorka
WMPID2573,0,,"ALVAREZ, ANDREW RUBEN",H2TX22134,H,TX,27,REP,CHALLENGER,6/7/2022,,,,0,M,M,1,Y,Hispanic/Latino,H,NULL,NULL,0,Andrew Ruben Alvarez,Andrew Ruben,Alvarez
WMPID1560,0,,"SQUIRES, JAMES SCOTT",H2TX22142,H,TX,22,DEM,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,James Scott Squires,James Scott,Squires
WMPID3811,0,,"HOWARD, EUGENE",H2TX22159,H,TX,22,DEM,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,Black,B,NULL,NULL,0,Eugene Howard,Eugene,Howard
WMPID4559,0,,"BERG, MATTHEW RICHARD MR.",H2TX22167,H,TX,22,DEM,CHALLENGER,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Matthew Richard Berg,Matthew Richard,Berg
WMPID2181,0,,"VEGA, ANGEL LUIS",H2TX22175,H,TX,22,DEM,CHALLENGER,6/7/2022,,,,0,UNK,,,,NULL,,,,0,Angel Luis Vega,Angel Luis,Vega
WMPID4258,1,Y,"JORDAN, JAMIE KAYE MS.",H2TX22183,H,TX,22,DEM,CHALLENGER,6/7/2022,,,,0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Jamie Kaye Jordan,Jamie Kaye,Jordan
WMPID3143,0,,"THORNE, GREGORY JONATHAN",H2TX22191,H,TX,22,REP,CHALLENGER,6/7/2022,,,,0,M,M,0,N,White,W,NULL,N,0,Gregory Jonathan Thorne,Gregory Jonathan,Thorne
WMPID849,1,Y,"CUELLAR, HENRY",H2TX23082,H,TX,28,DEM,INCUMBENT,6/7/2022,,,,0,M,M,1,Y,Hispanic/Latino,H,NULL,N,1,Henry Cuellar,Henry,Cuellar
WMPID3703,1,Y,"LIRA, JOHN",H2TX23132,H,TX,23,DEM,CHALLENGER,6/7/2022,,,,0,M,M,1,Y,Hispanic/Latino,H,NULL,N,0,John Lira,John,Lira
WMPID2288,0,,"ARREDONDO-LYNCH, ALMA G DR. D.D.S.",H2TX23140,H,TX,23,REP,CHALLENGER,6/7/2022,,,,0,F,F,1,Y,Hispanic/Latino,H,NULL,N,0,Alma Arredondo-Lynch,Alma,Arredondo-Lynch
WMPID1559,0,,"GOLDEN, PRISCILLA",H2TX23157,H,TX,23,DEM,CHALLENGER,6/7/2022,,,,0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Priscilla Golden,Priscilla,Golden
WMPID4195,1,Y,"LOPEZ, FRANCISCO JR",H2TX23165,H,TX,23,IND,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Francisco Jr Lopez,Francisco Jr,Lopez
WMPID2708,0,,"GAY, DERRIK",H2TX24148,H,TX,24,DEM,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Derrik Gay,Derrik,Gay
WMPID4629,0,,"BECKLEY, MICHELLE",H2TX24155,H,TX,24,DEM,CHALLENGER,6/7/2022,,,,0,F,F,,NULL,White,W,NULL,NULL,0,Michelle Beckley,Michelle,Beckley
WMPID2009,0,,"FRAGNOLI, KATHY",H2TX24163,H,TX,24,DEM,CHALLENGER,6/7/2022,,,,0,F,F,,NULL,White,W,NULL,NULL,0,Kathy Fragnoli,Kathy,Fragnoli
WMPID2295,0,,"WEYMOUTH, NATHANIEL DEARING",H2TX24171,H,TX,24,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Nathaniel Dearing Weymouth,Nathaniel Dearing,Weymouth
WMPID2159,0,,"WELLINGTON, JETHRO MR",H2TX24189,H,TX,24,ICD,CHALLENGER,6/7/2022,,,,0,UNK,,,,NULL,,,,0,Jethro Wellington,Jethro,Wellington
WMPID4459,0,,"SMITH, TYLER RAY",H2TX25301,H,TX,25,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Tyler Ray Smith,Tyler Ray,Smith
WMPID4535,1,Y,"COLLIER, SCOTT",H2TX25319,H,TX,25,IND,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Scott Collier,Scott,Collier
WMPID4820,1,Y,"MILLER, TRISTAN MILLER MR.",H2TX25327,H,TX,25,UN,,6/28/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Tristan Miller,Tristan,Miller
WMPID850,1,Y,"BURGESS, MICHAEL C. DR.",H2TX26093,H,TX,26,REP,INCUMBENT,6/7/2022,House,Won,1-Mar,1,M,M,0,N,White,W,NULL,N,0,Michael Burgess,Michael,Burgess
WMPID4672,0,,"SMITH, ISAAC",H2TX26176,H,TX,26,REP,CHALLENGER,6/7/2022,,,,0,M,M,1,Y,Hispanic/Latino,H,NULL,NULL,0,Isaac Smith,Isaac,Smith
WMPID3917,0,,"WALKER, CRAIG",H2TX26184,H,TX,26,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Craig Walker,Craig,Walker
WMPID3343,0,,"GALLO, VINCENT",H2TX26192,H,TX,26,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Vincent Gallo,Vincent,Gallo
WMPID2980,0,,"HARRISON, RAVEN",H2TX26200,H,TX,26,REP,CHALLENGER,6/7/2022,,,,0,F,F,,NULL,Indiginous,I,NULL,NULL,0,Raven Harrison,Raven,Harrison
WMPID2815,0,,"BRAZEAL, BRIAN JAMES",H2TX26218,H,TX,26,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Brian James Brazeal,Brian James,Brazeal
WMPID851,1,Y,"CLAYTOR, CHRISTOPHER J.",H2TX27117,H,TX,3,LIB,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Chris Claytor,Chris,Claytor
WMPID3772,0,,"TRISTAN, ANTHONY JAMES",H2TX27273,H,TX,27,DEM,CHALLENGER,6/7/2022,,,,0,M,M,1,Y,Hispanic/Latino,H,NULL,NULL,0,Anthony James Tristan,Anthony James,Tristan
WMPID2038,0,,"LOUDERBACK, ANDREW JOHN",H2TX27281,H,TX,27,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Andrew John Louderback,Andrew John,Louderback
WMPID2304,1,Y,"PEREZ, MACLOVIO MR JR",H2TX27299,H,TX,27,DEM,CHALLENGER,6/7/2022,,,,0,M,M,1,Y,Hispanic/Latino,H,NULL,NULL,0,Maclovio Jr Perez,Maclovio Jr,Perez
WMPID2855,0,,"MELGOZA, VICTOR",H2TX27307,H,TX,27,DEM,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Victor Melgoza,Victor,Melgoza
WMPID3406,0,,"MIRELES, ERIC",H2TX27315,H,TX,27,REP,CHALLENGER,6/7/2022,,,,0,M,M,1,Y,Hispanic/Latino,H,NULL,NULL,0,Eric Mireles,Eric,Mireles
WMPID4543,0,,"BENAVIDES, TANNYA",H2TX28081,H,TX,28,DEM,CHALLENGER,6/7/2022,,,,0,F,F,1,Y,Hispanic/Latino,H,NULL,NULL,0,Tannya Benavides,Tannya,Benavides
WMPID1712,0,,"FOWLER, STEVEN",H2TX28099,H,TX,28,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,White,W,NULL,NULL,0,Steven Fowler,Steven,Fowler
WMPID3825,0,,"CABRERA, ED",H2TX28107,H,TX,28,REP,CHALLENGER,6/7/2022,,,,0,M,M,1,Y,Hispanic/Latino,H,NULL,NULL,0,Ed Cabrera,Ed,Cabrera
WMPID2169,0,,"RODRIGUEZ, ROLANDO D MR.",H2TX28115,H,TX,28,REP,CHALLENGER,6/7/2022,,,,0,M,M,1,Y,Hispanic/Latino,H,NULL,NULL,0,Rolando Rodriguez,Rolando,Rodriguez
WMPID2369,0,,"NG, WILLIE VASQUEZ",H2TX28123,H,TX,28,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,Asian/Pacific Islander,AP,NULL,NULL,0,Willie Vasquez Ng,Willie Vasquez,Ng
WMPID3762,0,,"HOHMAN, ERIC",H2TX28131,H,TX,28,REP,CHALLENGER,6/7/2022,,,,0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Eric Hohman,Eric,Hohman
WMPID3721,1,Y,"GARCIA, CASSANDRA",H2TX28149,H,TX,28,REP,CHALLENGER,6/7/2022,,,,0,F,F,1,Y,Hispanic/Latino,H,NULL,NULL,1,Cassandra Garcia,Cassandra,Garcia
WMPID2167,0,,"EJIGU, LULITE",H2TX29121,H,TX,29,REP,CHALLENGER,6/7/2022,,,,0,F,F,,NULL,Black,B,NULL,NULL,0,Lulite Ejigu,Lulite,Ejigu
WMPID4513,0,,"CARAWAY, BARBARA LEN MALLORY",H2TX30079,H,TX,30,DEM,OPEN,6/7/2022,,,,0,F,F,0,N,Black,B,NULL,N,0,Barbara Len Mallory Caraway,Barbara Len Mallory,Caraway
WMPID4299,0,,"MASON, JESSICA",H2TX30111,H,TX,30,DEM,CHALLENGER,6/7/2022,,,,0,F,F,0,N,Black,B,NULL,N,0,Jessica Mason,Jessica,Mason
WMPID1635,0,,"MANNING, ZACHARIAH C.",H2TX30129,H,TX,30,DEM,OPEN,6/7/2022,,,,0,M,M,,NULL,Black,B,NULL,NULL,0,Zachariah Manning,Zachariah,Manning
WMPID3074,0,,"HAMILTON, JANE HOPE",H2TX30137,H,TX,30,DEM,OPEN,6/7/2022,,,,0,F,F,0,N,Black,B,NULL,N,0,Jane Hope Hamilton,Jane Hope,Hamilton
