cand_id,wmpid,genelect_cd,CurrCand,cand_name,cand_office,cand_office_st,cand_office_dist,cand_party_affiliation,cand_incumbent_challenger_open_s,dateadded_cd,office_wapo,result_wapo,primarydate_wapo,trumpe_wapo,gender_wmp,gender_crp,latino_wmp,latino_crp,race_wmp,race_crp1,race_crp2,race_crpmena,hse_cmpt_gen,full_name,first_name,last_name,st_dist
H2MO04157,WMPID2334,0,"","WALSH, SARA",H,MO,4,REP,OPEN,6/7/2022,"","","",0,F,F,,NULL,White,W,NULL,NULL,0,Sara Walsh,Sara,Walsh,MO4
H2MO04165,WMPID4060,0,"","JOHNSON, RYAN",H,MO,4,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Ryan Johnson,Ryan,Johnson,MO4
H2MO04173,WMPID2392,0,"","BRUCE, KALENA",H,MO,4,REP,OPEN,6/7/2022,"","","",0,F,F,,NULL,White,W,NULL,NULL,0,Kalena Bruce,Kalena,Bruce,MO4
H2MO04181,WMPID4026,0,"","OSBORNE, ANTHONY MR",H,MO,4,DEM,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Anthony Osborne,Anthony,Osborne,MO4
H2MO04199,WMPID3616,0,"","BRATTIN, RICHARD RAY JR.",H,MO,4,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Richard Ray Jr. Brattin,Richard Ray Jr.,Brattin,MO4
H2MO04207,WMPID4330,1,Y,"ALFORD, MARK",H,MO,4,REP,OPEN,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Mark Alford,Mark,Alford,MO4
H2MO04215,WMPID1596,0,"","LABRUE, KYLE STONNER",H,MO,4,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Kyle Stonner Labrue,Kyle Stonner,Labrue,MO4
H2MO04223,WMPID2052,0,"","IRWIN, WILLIAM",H,MO,4,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,William Irwin,William,Irwin,MO4
H2MO04231,WMPID3253,0,"","CAMPBELL, JIM SOUPY",H,MO,4,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Jim Soupy Campbell,Jim Soupy,Campbell,MO4
H2MO05378,WMPID3500,0,"","BARHAM, JERRY",H,MO,5,REP,"",6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Jerry Barham,Jerry,Barham,MO5
H2MO06236,WMPID1614,0,"","SHULTZ, DAKOTA",H,MO,6,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Dakota Shultz,Dakota,Shultz,MO6
H2MO06244,WMPID5059,0,"","HOWARD, MICHAEL",H,MO,6,DEM,"",8/5/2022,"","","",,M,M,,NULL,NULL,NULL,NULL,NULL,0,Michael Howard,Michael,Howard,MO6
H2MO06251,WMPID4977,0,"","KLEINMEYER, BRANDON",H,MO,6,REP,"",8/5/2022,"","","",,M,M,,NULL,NULL,NULL,NULL,NULL,0,Brandon Kleinmeyer,Brandon,Kleinmeyer,MO6
H2MO06269,WMPID5054,1,Y,"MAIDMENT, EDWARD A. (ANDY)",H,MO,6,LIB,"",8/5/2022,"","","",,M,M,0,N,Middle East North Africa,M,W,Y,0,Andy Maidment,Andy,Maidment,MO6
H2MO07119,WMPID4152,0,"","REYNOLDS, DERRAL",H,MO,7,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Derral Reynolds,Derral,Reynolds,MO7
H2MO07127,WMPID4193,0,"","ALEXANDER, SAM DR",H,MO,7,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Sam Alexander,Sam,Alexander,MO7
H2MO07135,WMPID3555,0,"","MOON, MIKE",H,MO,7,REP,OPEN,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Mike Moon,Mike,Moon,MO7
H2MO07143,WMPID3346,1,Y,"BURLISON, ERIC",H,MO,7,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Eric Burlison,Eric,Burlison,MO7
H2MO07150,WMPID2000,0,"","WALKER, PAUL D",H,MO,7,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Paul Walker,Paul,Walker,MO7
H2MO07168,WMPID2032,0,"","WASSON, JAY",H,MO,7,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Jay Wasson,Jay,Wasson,MO7
H2MO07176,WMPID2560,0,"","SNIDER, JUSTIN DALE",H,MO,7,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Justin Dale Snider,Justin Dale,Snider,MO7
H2MO07184,WMPID1742,0,"","BRYANT, ALEX L",H,MO,7,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,Black,B,NULL,NULL,0,Alex Bryant,Alex,Bryant,MO7
H2MO07192,WMPID3102,0,"","WOODMAN, JOHN M.",H,MO,7,DEM,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,John M. Woodman,John M.,Woodman,MO7
H2MO07200,WMPID3296,1,Y,"RADAKER-SHEAFER, KRISTEN",H,MO,7,DEM,OPEN,6/7/2022,"","","",0,F,F,,NULL,White,W,NULL,NULL,0,Kristen Radaker-Sheafer,Kristen,Radaker-Sheafer,MO7
H2MO07218,WMPID4992,0,"","LOCKWOOD, BRYCE F.",H,MO,7,DEM,"",8/5/2022,"","","",,M,M,,NULL,NULL,NULL,NULL,NULL,0,Bryce Lockwood,Bryce,Lockwood,MO7
H2MO08083,WMPID4210,0,"","DENNISON, JEREMY TODD",H,MO,8,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Jeremy Todd Dennison,Jeremy Todd,Dennison,MO8
H2MO08091,WMPID2441,1,Y,"MCCALLIAN, RANDI MCCALLIAN",H,MO,8,DEM,CHALLENGER,6/7/2022,"","","",0,F,F,0,N,White,W,NULL,N,0,Randi Mccallian Mccallian,Randi Mccallian,Mccallian,MO8
H2MO08109,WMPID4993,0,"","TURNER, JACOB",H,MO,8,REP,"",8/5/2022,"","","",,M,M,,NULL,NULL,NULL,NULL,NULL,0,Jacob Turner,Jacob,Turner,MO8
H2MO47016,WMPID2719,0,"","CEASAR, FELIX MR",H,MO,47,ICD,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Felix Ceasar,Felix,Ceasar,MO47
H2MS01122,WMPID4088,1,Y,"MCCAY, JAMES MARION MR. JR.",H,MS,1,OTH,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,James Marion Jr. Mccay,James Marion Jr.,Mccay,MS1
H2MS01130,WMPID3453,0,"","AVERY, HUNTER KYLE MR.",H,MS,1,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Hunter Kyle Avery,Hunter Kyle,Avery,MS1
H2MS01148,WMPID3880,1,Y,"BLACK, DIANNE DODSON",H,MS,1,DEM,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,Black,B,NULL,NULL,0,Dianne Dodson Black,Dianne Dodson,Black,MS1
H2MS01155,WMPID4892,0,"","STRAUSS, MARK D",H,MS,1,REP,"",6/28/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Mark Strauss,Mark,Strauss,MS1
H2MS02153,WMPID3339,0,"","KEUNEKE, JEFFREY LYNN MR",H,MS,2,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Jeffrey Lynn Keuneke,Jeffrey Lynn,Keuneke,MS2
H2MS02161,WMPID2557,0,"","KERNER, GERALD M",H,MS,2,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Gerald M Kerner,Gerald M,Kerner,MS2
H2MS02179,WMPID4793,0,"","CARSON, MICHAEL",H,MS,2,REP,"",6/28/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Michael Carson,Michael,Carson,MS2
H2MS02195,WMPID4813,0,"","JOHNSON, STANFORD",H,MS,2,REP,"",6/28/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Stanford Johnson,Stanford,Johnson,MS2
H2MS02203,WMPID4775,0,"","ELLER, RON",H,MS,2,REP,"",6/28/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Ron Eller,Ron,Eller,MS2
H2MS03136,WMPID3236,1,Y,"YOUNG, SHUWASKI",H,MS,3,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,Black,B,NULL,NULL,0,Shuwaski Young,Shuwaski,Young,MS3
H2MS03144,WMPID2300,0,"","TALLEY, RAHIM D",H,MS,3,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Rahim D Talley,Rahim D,Talley,MS3
H2MS03151,WMPID3202,0,"","MICHAEL, CASSIDY",H,MS,3,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Cassidy Michael,Cassidy,Michael,MS3
H2MS03169,WMPID4780,0,"","GRIFFIN, THOMAS",H,MS,3,REP,"",6/28/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Thomas Griffin,Thomas,Griffin,MS3
H2MS04233,WMPID2475,1,Y,"JOHNSON, ALDEN PATRICK MR.",H,MS,4,LIB,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Alden Patrick Johnson,Alden Patrick,Johnson,MS4
H2MS04241,WMPID3543,1,Y,"HUDSON, JESSE GRAHAM",H,MS,4,IND,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Jesse Graham Hudson,Jesse Graham,Hudson,MS4
H2MS04258,WMPID3802,1,Y,"EZELL, WALTER MICHAEL",H,MS,4,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Walter Michael Ezell,Walter Michael,Ezell,MS4
H2MS04266,WMPID2654,0,"","BROOKS, RAYMOND N",H,MS,4,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,Black,B,NULL,NULL,0,Raymond N Brooks,Raymond N,Brooks,MS4
H2MS04274,WMPID3732,0,"","WAGNER, CLAY",H,MS,4,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Clay Wagner,Clay,Wagner,MS4
H2MS04282,WMPID1791,0,"","SELLERS, DAVID",H,MS,4,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,David Sellers,David,Sellers,MS4
H2MS04290,WMPID3948,0,"","HOOK, LOUIS CHARLES DR.",H,MS,4,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Louis Charles Hook,Louis Charles,Hook,MS4
H2MS04308,WMPID2431,0,"","WIGGINS, CHRISTOPHER BRICE",H,MS,4,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Christopher Brice Wiggins,Christopher Brice,Wiggins,MS4
H2MS04316,WMPID2749,1,Y,"LEE, AARON PAYTON",H,MS,4,IND,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Aaron Payton Lee,Aaron Payton,Lee,MS4
H2MS04324,WMPID2534,0,"","PETERSON, KIDRON",H,MS,4,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Kidron Peterson,Kidron,Peterson,MS4
H2MS04332,WMPID4871,1,Y,"DUPREE, JOHNNY L",H,MS,4,DEM,"",6/28/2022,"","","",0,M,M,,NULL,Black,B,NULL,NULL,0,Johnny Dupree,Johnny,Dupree,MS4
H2MT00112,WMPID2408,0,"","TODD, MARY BROOKS",H,MT,1,REP,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,White,W,NULL,NULL,0,Mary Brooks Todd,Mary Brooks,Todd,MT1
H2MT01086,WMPID2696,0,"","SCHUSTROM, WILLIAM CHARLES JR",H,MT,0,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,William Charles Jr Schustrom,William Charles Jr,Schustrom,MT0
H2MT01094,WMPID4065,0,"","BALLARD, JACK",H,MT,2,DEM,OPEN,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Jack Ballard,Jack,Ballard,MT2
H2MT01102,WMPID3672,0,"","WALKING CHILD, CHARLES A",H,MT,1,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,Indiginous,I,NULL,NULL,0,Charles A Walking Child,Charles A,Walking Child,MT1
H2MT01110,WMPID4481,0,"","JETTE, MATTHEW DR.",H,MT,1,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Matthew Jette,Matthew,Jette,MT1
H2MT01128,WMPID3981,0,"","MCKIBBEN, ALLEN HARLEY II",H,MT,1,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Allen Harley II Mckibben,Allen Harley II,Mckibben,MT1
H2MT01136,WMPID4620,0,"","HEUER, MITCH MR.",H,MT,1,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Mitch Heuer,Mitch,Heuer,MT1
H2MT01144,WMPID4833,1,Y,"LAMB, JOHN",H,MT,1,LIB,"",6/28/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,John Lamb,John,Lamb,MT1
H2MT02068,WMPID2752,1,Y,"ZYGMOND, CURT ANDREW MR. SR.",H,MT,2,IND,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Curt Andrew Sr. Zygmond,Curt Andrew Sr.,Zygmond,MT2
H2MT02076,WMPID2160,0,"","BISHOP, LAURIE",H,MT,2,DEM,OPEN,6/7/2022,"","","",0,F,F,0,N,White,W,NULL,N,0,Laurie Bishop,Laurie,Bishop,MT2
H2MT02084,WMPID1662,0,"","OLSZEWSKI, AL",H,MT,1,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Al Olszewski,Al,Olszewski,MT1
H2MT02092,WMPID2524,1,Y,"TRANEL, MONICA",H,MT,1,DEM,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,White,W,NULL,NULL,0,Monica Tranel,Monica,Tranel,MT1
H2MT02100,WMPID1621,0,"","NEUMANN, CORA",H,MT,1,DEM,CHALLENGER,6/7/2022,"","","",0,F,F,0,N,White,W,NULL,N,0,Cora Neumann,Cora,Neumann,MT1
H2MT02118,WMPID2965,0,"","WILLIAMS, SKYLAR",H,MT,2,DEM,OPEN,6/7/2022,"","","",0,M,M,1,Y,Indiginous,I,H,N,0,Skylar Williams,Skylar,Williams,MT2
H2MT02134,WMPID1677,1,Y,"RONNING, PENNY",H,MT,2,DEM,OPEN,6/7/2022,"","","",0,F,F,0,N,White,W,NULL,N,0,Penny Ronning,Penny,Ronning,MT2
H2MT02142,WMPID1585,0,"","BOYETTE, JAMES MATTHEW",H,MT,2,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,James Matthew Boyette,James Matthew,Boyette,MT2
H2MT02159,WMPID2085,0,"","SWEENEY, MARK",H,MT,2,DEM,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Mark Sweeney,Mark,Sweeney,MT2
H2MT02167,WMPID2996,1,Y,"BUCHANAN, GARY",H,MT,2,IND,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Gary Buchanan,Gary,Buchanan,MT2
H2MT02175,WMPID1863,0,"","AUSTIN, KYLE RAY",H,MT,2,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Kyle Ray Austin,Kyle Ray,Austin,MT2
H2MT02183,WMPID4814,0,"","ROOTS, ROGER",H,MT,2,LIB,"",6/28/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Roger Roots,Roger,Roots,MT2
H2MT02191,WMPID4744,0,"","THOMAS, SAMUEL",H,MT,2,LIB,"",6/28/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Samuel Thomas,Samuel,Thomas,MT2
H2NC01214,WMPID813,1,Y,"PATEL, ESHAN",H,NC,1,IND,OPEN,6/7/2022,"","","",0,M,M,,NULL,Asian/Pacific Islander,AP,NULL,NULL,0,Eshan Patel,Eshan,Patel,NC1
H2NC01222,WMPID4208,0,"","SPRIGGS, JASON ALBERT",H,NC,1,DEM,OPEN,6/7/2022,"","","",0,M,M,,NULL,Black,B,NULL,NULL,0,Jason Albert Spriggs,Jason Albert,Spriggs,NC1
H2NC01230,WMPID3090,0,"","SWARTZ, JOSEPH",H,NC,3,DEM,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Joseph Swartz,Joseph,Swartz,NC3
H2NC01248,WMPID1982,0,"","BISHOP, JULLIAN",H,NC,1,DEM,OPEN,6/7/2022,"","","",0,M,M,,NULL,Black,B,NULL,NULL,0,Jullian Bishop,Jullian,Bishop,NC1
H2NC01255,WMPID4624,0,"","AIKEN, WILLIAM",H,NC,1,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,William Aiken,William,Aiken,NC1
H2NC01263,WMPID3293,0,"","WILLIAMS, HENRY II",H,NC,1,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Henry II Williams,Henry II,Williams,NC1
H2NC02188,WMPID2948,0,"","SPEER, RICHARD J",H,NC,10,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Richard Speer,Richard,Speer,NC10
H2NC02220,WMPID4002,0,"","SAFTA, ADINA",H,NC,2,REP,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,White,W,NULL,NULL,0,Adina Safta,Adina,Safta,NC2
H2NC02238,WMPID4240,0,"","SMITH, ERICA DANETTE",H,NC,1,DEM,CHALLENGER,6/7/2022,"","","",0,F,F,0,N,Black,B,NULL,N,0,Erica Danette Smith,Erica Danette,Smith,NC1
H2NC02246,WMPID2729,0,"","GAILLIARD, JAMES DAVID",H,NC,2,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,Black,B,NULL,NULL,0,James David Gailliard,James David,Gailliard,NC2
H2NC02253,WMPID2529,0,"","ROBERSON, SANDY",H,NC,1,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Sandy Roberson,Sandy,Roberson,NC1
H2NC02261,WMPID2043,0,"","STRICKLAND, BILLY JOEL II",H,NC,1,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Billy Joel II Strickland,Billy Joel II,Strickland,NC1
H2NC02279,WMPID3639,0,"","AHRENS, RICHARD JAMES JR.",H,NC,2,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Richard James Jr. Ahrens,Richard James Jr.,Ahrens,NC2
H2NC02287,WMPID1782,1,Y,"DAVIS, DON",H,NC,1,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,Black,B,NULL,N,0,Don Davis,Don,Davis,NC1
H2NC02295,WMPID4291,0,"","MURPHY, BRAD ALLEN",H,NC,1,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Brad Allen Murphy,Brad Allen,Murphy,NC1
H2NC02303,WMPID2380,0,"","SHARMA, SIDDHANTH",H,NC,5,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,Asian/Pacific Islander,AP,NULL,NULL,0,Siddhanth Sharma,Siddhanth,Sharma,NC5
H2NC02311,WMPID1856,0,"","ROBERSON, CHARLES BRENT",H,NC,1,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Charles Brent Roberson,Charles Brent,Roberson,NC1
H2NC03095,WMPID4687,1,Y,"GASKINS, BARBARA D MS.",H,NC,3,DEM,CHALLENGER,6/7/2022,"","","",0,F,F,0,N,Black,B,NULL,N,0,Barbara Gaskins,Barbara,Gaskins,NC3
H2NC03103,WMPID1842,0,"","BROWN, TYRON ANTHONY REV DR",H,NC,3,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Tyron Anthony Rev Brown,Tyron Anthony Rev,Brown,NC3
H2NC03111,WMPID2681,0,"","MIDGETTE, YUSHONDA",H,NC,7,DEM,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,Black,B,NULL,NULL,0,Yushonda Midgette,Yushonda,Midgette,NC7
H2NC03129,WMPID1906,0,"","FRIEND, BRIAN M",H,NC,3,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Brian Friend,Brian,Friend,NC3
H2NC03137,WMPID1593,0,"","PAPASTRAT, GEORGE",H,NC,3,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,George Papastrat,George,Papastrat,NC3
H2NC03152,WMPID2061,0,"","FRANKO, CHRISTOPHER J",H,NC,3,DEM,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Christopher Franko,Christopher,Franko,NC3
H2NC03160,WMPID2548,0,"","EARHART, ERIC JASON PASTOR",H,NC,3,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Eric Jason Pastor Earhart,Eric Jason Pastor,Earhart,NC3
H2NC04101,WMPID2769,0,"","BORGHESE, RENE",H,NC,4,REP,OPEN,6/7/2022,"","","",0,F,F,0,N,White,W,NULL,N,0,Rene Borghese,Rene,Borghese,NC4
H2NC04119,WMPID2748,0,"","KINSEY, CRAIG ROBERT",H,NC,4,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Craig Robert Kinsey,Craig Robert,Kinsey,NC4
H2NC04127,WMPID2348,0,"","FREDSELLL, ERIK",H,NC,4,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Erik Fredselll,Erik,Fredselll,NC4
H2NC04135,WMPID1555,0,"","WARD, ASHLEY",H,NC,4,DEM,OPEN,6/7/2022,"","","",0,F,F,0,N,White,W,NULL,N,0,Ashley Ward,Ashley,Ward,NC4
H2NC04143,WMPID4568,0,"","GROOMS, MATTHEW",H,NC,4,DEM,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Matthew Grooms,Matthew,Grooms,NC4
H2NC04150,WMPID2787,1,Y,"CLARK, ROBERT BENJAMIN III",H,NC,9,DEM,OPEN,6/7/2022,"","","",0,M,M,0,N,Black,B,NULL,N,0,Robert Benjamin III Clark,Robert Benjamin III,Clark,NC9
H2NC04168,WMPID3287,0,"","BARBOUR, DEVAN IV",H,NC,13,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Devan IV Barbour,Devan IV,Barbour,NC13
H2NC04176,WMPID2542,0,"","SZOKA, JOHN DAVID MR.",H,NC,4,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,John David Szoka,John David,Szoka,NC4
H2NC04184,WMPID2270,0,"","ROBERTSON, NAT",H,NC,4,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Nat Robertson,Nat,Robertson,NC4
H2NC04192,WMPID2109,0,"","COWDEN, ANTHONY 'TONY'",H,NC,3,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Tony Cowden,Tony,Cowden,NC3
H2NC04200,WMPID2263,0,"","DAUGHTRY, KELLY",H,NC,13,REP,OPEN,6/7/2022,"","","",0,F,F,,NULL,White,W,NULL,NULL,0,Kelly Daughtry,Kelly,Daughtry,NC13
H2NC05157,WMPID3526,1,Y,"HINES, ROBERT",H,NC,13,REP,OPEN,6/7/2022,House,Won,17-May,1,M,M,0,N,White,W,NULL,N,1,Robert Hines,Robert,Hines,NC13
H2NC05165,WMPID2172,0,"","ACKERMAN, MICHAEL STEPHAN",H,NC,5,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Michael Stephan Ackerman,Michael Stephan,Ackerman,NC5
H2NC06080,WMPID3743,0,"","AUSTIN, GERALD DARRYLL",H,NC,6,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Gerald Darryll Austin,Gerald Darryll,Austin,NC6
H2NC06098,WMPID1747,0,"","ALLAM, NIDA",H,NC,4,DEM,CHALLENGER,6/7/2022,"","","",0,F,F,0,N,Asian/Pacific Islander,AP,NULL,N,0,Nida Allam,Nida,Allam,NC4
H2NC06106,WMPID2019,0,"","GANORKAR, MAHESH",H,NC,2,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,Asian/Pacific Islander,AP,NULL,NULL,0,Mahesh Ganorkar,Mahesh,Ganorkar,NC2
H2NC06114,WMPID3128,1,Y,"FOUSHEE, VALERIE",H,NC,4,DEM,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,Black,B,NULL,NULL,0,Valerie Foushee,Valerie,Foushee,NC4
H2NC06122,WMPID2731,0,"","WATKINS, RICHARD LEE DR.",H,NC,4,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Richard Lee Watkins,Richard Lee,Watkins,NC4
H2NC06130,WMPID2281,0,"","VALENTINE, STEPHEN JAMES",H,NC,4,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,Black,B,NULL,NULL,0,Stephen James Valentine,Stephen James,Valentine,NC4
H2NC06155,WMPID2733,0,"","CONTOGIANNIS, MARY ANN DR",H,NC,6,REP,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,White,W,NULL,NULL,0,Mary Ann Contogiannis,Mary Ann,Contogiannis,NC6
H2NC06163,WMPID1848,0,"","SCHUCH, WILLIAM (BILL)",H,NC,6,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Bill Schuch,Bill,Schuch,NC6
H2NC06171,WMPID3446,0,"","WATERCOTT, THOMAS",H,NC,6,LIB,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Thomas Watercott,Thomas,Watercott,NC6
H2NC07096,WMPID814,1,Y,"ROUZER, DAVID CHESTON",H,NC,7,REP,INCUMBENT,6/7/2022,House,Won,17-May,1,M,M,0,N,White,W,NULL,N,0,David Rouzer,David,Rouzer,NC7
H2NC07104,WMPID3730,0,"","MILLER, STEPHEN",H,NC,7,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Stephen Miller,Stephen,Miller,NC7
H2NC07112,WMPID2041,0,"","RICHARDSON, MONTEL SHAMAR",H,NC,7,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Montel Shamar Richardson,Montel Shamar,Richardson,NC7
H2NC07120,WMPID2289,0,"","PAINTER, TERESA L ROYAL",H,NC,7,REP,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,White,W,NULL,NULL,0,Teresa Painter,Teresa,Painter,NC7
