candidate_id,candidate,party,district,current_candidate,cyclecand,primary_results,crpico,fec_id,office,vs_candname,vs_race,vs_racecode,vs_filename,face_url,vs_canddetails,vs_statename,vs_filesize
N00044370,Sandra Whitten ,R,TX28,Y,Y,W,C,H0TX28069,TX28,Sandra Whitten,"U.S. House
",H,USH_TX_SANDRA_WHITTEN.jpg,https://static.votesmart.org/static/canphoto/188256.jpg,"
                Sandra Whitten

                (Lost)

                Republican
",TEXAS,4185
N00044372,Fabian Cordova Vasquez ,R,TX33,Y,Y,W,C,H0TX33010,TX33,Fabian Cordova Vasquez,"U.S. House
",H,USH_TX_FABIAN_CORDOVA_VASQUEZ.jpg,https://static.votesmart.org/static/canphoto/188241.jpg,"
                Fabian Cordova Vasquez

                (Lost)

                Republican
",TEXAS,3871
N00044406,Jarmal Jabbar Sanders ,I,ALS1,Y,Y,,C,S0AL00222,ALS1,,,,,NA,,,
N00044434,Tommy Tuberville ,R,ALS1,Y,Y,W,C,S0AL00230,ALS1,Tommy Tuberville,"U.S. Senate
",S,USS_AL_TOMMY_TUBERVILLE.jpg,https://static.votesmart.org/static/canphoto/188306.jpg,"
                Tommy Tuberville

                (Won)

                Republican
",ALABAMA,4048
N00044438,Gregory E. Fitch ,I,LAS1,Y,Y,,C,S0LA00295,LAS1,,,,,NA,,,
N00044446,Josh Barnett ,R,AZ07,Y,Y,W,C,H0AZ07082,AZ07,Josh Barnett,"U.S. House
",H,USH_AZ_JOSH_BARNETT.jpg,https://static.votesmart.org/static/canphoto/190605.jpg,"
                Josh Barnett

                (Lost)

                Republican
",ARIZONA,3672
N00044456,Raffaele Santino DePalma ,D,MA05,Y,Y,,C,H0MA05116,MA05,,,,,NA,,,
N00044460,Ruben Diaz Sr ,D,NY15,Y,Y,,O,H0NY15186,NY15,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/RubenDiaz.PNG,,,
N00044465,Candace Valenzuela ,D,TX24,Y,Y,W,O,H0TX24175,TX24,Candace Valenzuela,"U.S. House
",H,USH_TX_CANDACE_VALENZUELA.jpg,https://static.votesmart.org/static/canphoto/188185.jpg,"
                Candace Valenzuela

                (Lost)

                Democratic
",TEXAS,5455
N00044485,Michael Muscato ,D,AZ08,Y,Y,W,C,H0AZ08072,AZ08,Michael Muscato,"U.S. House
",H,USH_AZ_MICHAEL_MUSCATO.jpg,https://static.votesmart.org/static/canphoto/171666.jpg,"
                Michael Muscato

                (Lost)

                Democratic
",ARIZONA,4569
N00044486,Tamika Hamilton ,R,CA03,Y,Y,W,C,H0CA03128,CA03,Tamika Hamilton,"U.S. House
",H,USH_CA_TAMIKA_HAMILTON.jpg,https://static.votesmart.org/static/canphoto/188576.jpg,"
                Tamika Hamilton

                (Lost)

                Republican
",CALIFORNIA,3574
N00044487,Brynne Kennedy ,D,CA04,Y,Y,W,C,H0CA04175,CA04,Brynne Kennedy,"U.S. House
",H,USH_CA_BRYNNE_KENNEDY.jpg,https://static.votesmart.org/static/canphoto/188577.jpg,"
                Brynne Kennedy

                (Lost)

                Democratic
",CALIFORNIA,4758
N00044496,Joe Collins ,R,CA43,Y,Y,W,C,H0CA43108,CA43,Joe Collins III,"U.S. House
",H,USH_CA_JOE_COLLINS_III.jpg,https://static.votesmart.org/static/canphoto/186076.jpg,"
                Joe Collins III

                (Lost)

                Republican
",CALIFORNIA,3592
N00044501,Michelle Steel ,R,CA48,Y,Y,W,C,H0CA48198,CA48,Michelle Steel,"U.S. House
",H,USH_CA_MICHELLE_STEEL.jpg,https://static.votesmart.org/static/canphoto/157194.jpg,"
                Michelle Steel

                (Won)

                Republican
",CALIFORNIA,4246
N00044502,Thomas Gilmer ,R,CT02,Y,Y,,C,H0CT02199,CT02,,,,,NA,,,
N00044505,Bill Olson ,R,FL09,Y,Y,W,C,H0FL09081,FL09,Bill Olson,"U.S. House
",H,USH_FL_BILL_OLSON.jpg,https://static.votesmart.org/static/canphoto/191329.jpg,"
                Bill Olson

                (Lost)

                Republican
",FLORIDA,4324
N00044506,Anthony Davila ,I,FL09,Y,Y,,C,H0FL09099,FL09,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Thomas_Gilmer1.jpg,,,
N00044520,Richard McCormick ,R,GA07,Y,Y,W,O,H0GA07273,GA07,Rich McCormick,"U.S. House
",H,USH_GA_RICH_MCCORMICK.jpg,https://static.votesmart.org/static/canphoto/189765.jpg,"
                Rich McCormick

                (Lost)

                Republican
",GEORGIA,4718
N00044521,Ashley Hinson ,R,IA01,Y,Y,W,C,H0IA01174,IA01,Ashley Hinson,"U.S. House
",H,USH_IA_ASHLEY_HINSON.jpg,https://static.votesmart.org/static/canphoto/168783.jpg,"
                Ashley Hinson

                (Won)

                Republican
",IOWA,5187
N00044523,Rita Hart ,D,IA02,Y,Y,W,O,H0IA02156,IA02,Rita Hart,"U.S. House
",H,USH_IA_RITA_HART.jpg,https://static.votesmart.org/static/canphoto/137924.jpg,"
                Rita Hart

                (Too Close To Call)

                Democratic
",IOWA,4516
N00044525,Theresa Raborn ,R,IL02,Y,Y,W,C,H0IL02127,IL02,Theresa Raborn,"U.S. House
",H,USH_IL_THERESA_RABORN.jpg,https://static.votesmart.org/static/canphoto/188001.jpg,"
                Theresa Raborn

                (Lost)

                Republican
",ILLINOIS,3891
N00044531,John Badger ,I,LA05,Y,Y,,O,H0LA01194,LA05,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Mar2320201145PM_80182230_Screenshot_20200212052140.png,,,
N00044533,Ihssane Leckey ,D,MA04,Y,Y,,O,H0MA04143,MA04,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/IhssaneLeckey1.jpg,,,
N00044536,Andrew J. Tidwell ,I,MI06,Y,Y,,C,H0MI06160,MI06,,,,,NA,,,
N00044537,Ervan Katari Miller ,I,MN05,Y,Y,,C,H0MN05145,MN05,,,,,NA,,,
N00044553,Frank Pallotta ,R,NJ05,Y,Y,W,C,H0NJ05174,NJ05,Frank Pallotta,"U.S. House
",H,USH_NJ_FRANK_PALLOTTA.jpg,https://static.votesmart.org/static/canphoto/190399.jpg,"
                Frank Pallotta

                (Lost)

                Republican
",NEW JERSEY,4319
N00044559,Teresa Leger ,D,NM03,Y,Y,W,O,H0NM03102,NM03,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Teresa-Leger-Fernandez.PNG,,,
N00044564,Jackie Gordon ,D,NY02,Y,Y,W,O,H0NY02192,NY02,Jackie Gordon,"U.S. House
",H,USH_NY_JACKIE_GORDON.jpg,https://static.votesmart.org/static/canphoto/75629.jpg,"
                Jackie Gordon

                (Lost)

                Democratic, Independence, Working Families
",NEW YORK,4875
N00044572,Michael Blake ,D,NY15,Y,Y,,O,H0NY15194,NY15,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Michael_Blakeny.jpg,,,
N00044575,Chris Jacobs ,R,NY27,Y,Y,W,I,H0NY27090,NY27,Chris Jacobs,"U.S. House
",H,USH_NY_CHRIS_JACOBS.jpg,https://static.votesmart.org/static/canphoto/59772.jpg,"
                Chris Jacobs

                (Won)

                Independence, Republican
",NEW YORK,4458
N00044577,Nick Rubando ,D,OH05,Y,Y,W,C,H0OH05074,OH05,Nick Rubando,"U.S. House
",H,USH_OH_NICK_RUBANDO.jpg,https://static.votesmart.org/static/canphoto/189083.jpg,"
                Nick Rubando

                (Lost)

                Democratic
",OHIO,6259
N00044579,Stephanie Bice ,R,OK05,Y,Y,R,C,H0OK05205,OK05,Stephanie Bice,"U.S. House
",H,USH_OK_STEPHANIE_BICE.jpg,https://static.votesmart.org/static/canphoto/152294.jpg,"
                Stephanie Bice

                (Won)

                Republican
",OKLAHOMA,6445
N00044580,Terry Neese ,R,OK05,Y,Y,R,C,H0OK05213,OK05,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Terry_Neese.png,,,
N00044583,Johnny Teague ,R,TX09,Y,Y,W,C,H0TX09176,TX09,Johnny Teague,"U.S. House
",H,USH_TX_JOHNNY_TEAGUE.jpg,https://static.votesmart.org/static/canphoto/188156.jpg,"
                Johnny Teague

                (Lost)

                Republican
",TEXAS,4972
N00044585,Demetrick Pennie ,R,TX30,Y,Y,W,C,H0TX18276,TX30,Tre Pennie,"U.S. House
",H,USH_TX_TRE_PENNIE.jpg,https://static.votesmart.org/static/canphoto/188242.jpg,"
                Tre Pennie

                (Lost)

                Republican
",TEXAS,3731
N00044587,Adam Jonasz ,I,TX20,Y,Y,,C,H0TX20108,TX20,,,,,NA,,,
N00044592,Tony Gonzales ,R,TX23,Y,Y,W,O,H0TX35015,TX23,Tony Gonzales,"U.S. House
",H,USH_TX_TONY_GONZALES.jpg,https://static.votesmart.org/static/canphoto/188225.jpg,"
                Tony Gonzales

                (Won)

                Republican
",TEXAS,4335
N00044594,John Collick ,R,VA03,Y,Y,W,C,H0VA03124,VA03,"John Collick, Jr.","U.S. House
",H,USH_VA_JOHN_COLLICK_JR.jpg,https://static.votesmart.org/static/canphoto/190563.jpg,"
                John Collick, Jr.

                (Lost)

                Republican
",VIRGINIA,4486
N00044595,Tina Ramirez ,R,VA07,Y,Y,,C,H0VA07109,VA07,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Tina_Ramirez__1__fixed.png,,,
N00044597,Natalie Cline ,D,WV01,Y,Y,W,C,H0WV01114,WV01,Natalie Cline,"U.S. House
",H,USH_WV_NATALIE_CLINE.jpg,https://static.votesmart.org/static/canphoto/188985.jpg,"
                Natalie Cline

                (Lost)

                Democratic
",WEST VIRGINIA,5001
N00044598,Lacy Watson ,D,WV03,Y,Y,,C,H0WV03144,WV03,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/ew.jpg,,,
N00044652,Steve Bullock ,D,MTS2,Y,Y,W,C,S0MT00173,MTS2,Steve Bullock,"U.S. Senate
",S,USS_MT_STEVE_BULLOCK.jpg,https://static.votesmart.org/static/canphoto/110899.jpg,"
                Steve Bullock

                (Lost)

                Democratic
",MONTANA,3902
N00044665,Marcus Jejaun Williams ,I,ALS1,Y,Y,,C,S0AL00255,ALS1,,,,,NA,,,
N00044675,Shannon Liss-Riordan ,D,MAS2,Y,Y,,C,S0MA00166,MAS2,,,,,NA,,,
N00044695,Mark Matyi ,I,CO02,Y,Y,,C,H0CO02191,CO02,,,,,NA,,,
N00044696,James Kennedy ,D,FL08,Y,Y,W,C,H0FL08224,FL08,Jim Kennedy,"U.S. House
",H,USH_FL_JIM_KENNEDY.jpg,https://static.votesmart.org/static/canphoto/191326.jpg,"
                Jim Kennedy

                (Lost)

                Democratic
",FLORIDA,3911
N00044701,Marjorie Greene ,R,GA14,Y,Y,W,O,H0GA06192,GA14,Marjorie Taylor Greene,"U.S. House
",H,USH_GA_MARJORIE_TAYLOR_GREENE.jpg,https://static.votesmart.org/static/canphoto/189785.jpg,"
                Marjorie Taylor Greene

                (Won)

                Republican
",GEORGIA,4382
N00044705,Valerie Ramirez Mukherjee ,R,IL10,Y,Y,W,C,H0IL10351,IL10,Valerie Mukherjee,"U.S. House
",H,USH_IL_VALERIE_MUKHERJEE.jpg,https://static.votesmart.org/static/canphoto/187973.jpg,"
                Valerie Mukherjee

                (Lost)

                Republican
",ILLINOIS,4778
N00044709,Hans Tinsley ,I,MN01,Y,Y,,C,H0MN01094,MN01,,,,,NA,,,
N00044719,David Franks ,D,NY15,Y,Y,,O,H0NY15210,NY15,,,,,NA,,,
N00044720,Gustavo Rivera ,D,NY15,Y,Y,,O,H0NY15228,NY15,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/J._Gustavo_Rivera.jpg,,,
N00044748,Gregory Jones ,I,MIS1,Y,Y,,C,S0MI00197,MIS1,,,,,NA,,,
N00044750,James Averhart ,D,AL01,Y,Y,W,O,H0AL01097,AL01,"James Averhart, Jr.","U.S. House
",H,USH_AL_JAMES_AVERHART_JR.jpg,https://static.votesmart.org/static/canphoto/188300.jpg,"
                James Averhart, Jr.

                (Lost)

                Democratic
",ALABAMA,3271
N00044751,Iman-Utopia Layjou Bah ,I,AZ02,Y,Y,,C,H0AZ02216,AZ02,Iman-Utopia Layjou Bah,"U.S. House
",H,USH_AZ_IMAN-UTOPIA_LAYJOU_BAH.jpg,https://static.votesmart.org/static/canphoto/193677.jpg,"
                Iman-Utopia Layjou Bah

                (Lost)

                Independent
",ARIZONA,4048
N00044755,Nikka Piterman ,R,CA13,Y,Y,W,C,H0CA13127,CA13,Nikka Piterman,"U.S. House
",H,USH_CA_NIKKA_PITERMAN.jpg,https://static.votesmart.org/static/canphoto/188619.jpg,"
                Nikka Piterman

                (Lost)

                Republican
",CALIFORNIA,4943
N00044758,Phil Arballo ,D,CA22,Y,Y,W,C,H0CA22102,CA22,Phil Arballo,"U.S. House
",H,USH_CA_PHIL_ARBALLO.jpg,https://static.votesmart.org/static/canphoto/188647.jpg,"
                Phil Arballo

                (Lost)

                Democratic
",CALIFORNIA,4255
N00044759,Kim Mangone ,D,CA23,Y,Y,W,C,H0CA23167,CA23,Kim Mangone,"U.S. House
",H,USH_CA_KIM_MANGONE.jpg,https://static.votesmart.org/static/canphoto/188653.jpg,"
                Kim Mangone

                (Lost)

                Democratic
",CALIFORNIA,3940
N00044775,Mike Fricilone ,R,IL03,Y,Y,W,O,H0IL03117,IL03,Mike Fricilone,"U.S. House
",H,USH_IL_MIKE_FRICILONE.jpg,https://static.votesmart.org/static/canphoto/148071.jpg,"
                Mike Fricilone

                (Lost)

                Republican
",ILLINOIS,3617
N00044777,Ellen Kizik ,I,IN05,Y,Y,,O,H0IN05193,IN05,,,,,NA,,,
N00044778,Alexandra Owensby ,D,KY04,Y,Y,,C,H0KY04117,KY04,Alexandra Owensby,"U.S. House
",H,USH_KY_ALEXANDRA_OWENSBY.jpg,https://static.votesmart.org/static/canphoto/188823.jpg,"
                Alexandra Owensby

                (Lost)

                Democratic
",KENTUCKY,3896
N00044787,Jonathan Royce Esteban ,L,NV04,Y,Y,,C,H0NV04049,NV04,Jonathan Esteban,"U.S. House
",H,USH_NV_JONATHAN_ESTEBAN.jpg,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/esteban.jpeg,"
                Jonathan Esteban

                (Lost)

                Libertarian
",NEVADA,243
N00044790,Jamaal Bowman ,D,NY16,Y,Y,W,O,H0NY16143,NY16,Jamaal Bowman,"U.S. House
",H,USH_NY_JAMAAL_BOWMAN.jpg,https://static.votesmart.org/static/canphoto/191205.jpg,"
                Jamaal Bowman

                (Won)

                Democratic, Working Families
",NEW YORK,6495
N00044843,Buzz Patterson ,R,CA07,Y,Y,W,C,H0CA07137,CA07,Buzz Patterson,"U.S. House
",H,USH_CA_BUZZ_PATTERSON.jpg,https://static.votesmart.org/static/canphoto/188595.jpg,"
                Buzz Patterson

                (Lost)

                Republican
",CALIFORNIA,4258
N00044844,Kevin Cookingham ,R,CA16,Y,Y,W,C,H0CA16120,CA16,Kevin Cookingham,"U.S. House
",H,USH_CA_KEVIN_COOKINGHAM.jpg,https://static.votesmart.org/static/canphoto/188634.jpg,"
                Kevin Cookingham

                (Lost)

                Republican
",CALIFORNIA,4015
N00044849,Eric Early ,R,CA28,Y,Y,W,C,H0CA28182,CA28,Eric Early,"U.S. House
",H,USH_CA_ERIC_EARLY.jpg,https://static.votesmart.org/static/canphoto/179471.jpg,"
                Eric Early

                (Lost)

                Republican
",CALIFORNIA,4228
N00044860,David Sullivan ,R,CT05,Y,Y,W,C,H0CT05200,CT05,David Sullivan,"U.S. House
",H,USH_CT_DAVID_SULLIVAN.jpg,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/DavidXavierSullivan.jpg,"
                David Sullivan

                (Lost)

                Republican
",CONNECTICUT,243
N00044874,Christina Hale ,D,IN05,Y,Y,W,O,H0IN05219,IN05,Christina Hale,"U.S. House
",H,USH_IN_CHRISTINA_HALE.jpg,https://static.votesmart.org/static/canphoto/135960.jpg,"
                Christina Hale

                (Lost)

                Democratic
",INDIANA,4493
N00044876,William Hibbitts ,I,KY05,Y,Y,,C,H0KY05148,KY05,,,,,NA,,,
N00044877,John Cain ,R,MA01,Y,Y,,C,H0MA01073,MA01,,,,,NA,,,
N00044878,Summer Rae Miller ,D,MA02,Y,Y,,C,H0MA02113,MA02,,,,,NA,,,
N00044879,Nathaniel Mulcahy ,D,MA06,Y,Y,,C,H0MA06106,MA06,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/me.jpeg,,,
N00044880,Lisa Peterson ,D,MA06,Y,Y,,C,H0MA06114,MA06,,,,,NA,,,
N00044884,Peter Meijer ,R,MI03,Y,Y,W,O,H0MI03308,MI03,Peter Meijer,"U.S. House
",H,USH_MI_PETER_MEIJER.jpg,https://static.votesmart.org/static/canphoto/191586.jpg,"
                Peter Meijer

                (Won)

                Republican
",MICHIGAN,4672
N00044885,Hillary Scholten ,D,MI03,Y,Y,W,O,H0MI03316,MI03,Hillary Scholten,"U.S. House
",H,USH_MI_HILLARY_SCHOLTEN.jpg,https://static.votesmart.org/static/canphoto/191584.jpg,"
                Hillary Scholten

                (Lost)

                Democratic
",MICHIGAN,4004
N00044887,Lacy Johnson ,R,MN05,Y,Y,W,C,H0MN05178,MN05,Lacy Johnson,"U.S. House
",H,USH_MN_LACY_JOHNSON.jpg,https://static.votesmart.org/static/canphoto/183835.jpg,"
                Lacy Johnson

                (Lost)

                Republican
",MINNESOTA,3700
N00044888,Antwain Winters ,3,MO05,Y,Y,,C,H0MO05190,MO05,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Antwain-Winters.jpg,,,
N00044896,Rosemary Becchi ,R,NJ11,Y,Y,W,C,H0NJ07279,NJ11,Rosemary Becchi,"U.S. House
",H,USH_NJ_ROSEMARY_BECCHI.jpg,https://static.votesmart.org/static/canphoto/190418.jpg,"
                Rosemary Becchi

                (Lost)

                Republican
",NEW JERSEY,7174
N00044901,David Gokhshtein ,I,NY01,Y,Y,,C,H0NY01178,NY01,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/david_gokhstein.jpg,,,
N00044902,Nancy Goroff ,D,NY01,Y,Y,W,C,H0NY01186,NY01,Nancy Goroff,"U.S. House
",H,USH_NY_NANCY_GOROFF.jpg,https://static.votesmart.org/static/canphoto/191227.jpg,"
                Nancy Goroff

                (Lost)

                Democratic, Working Families
",NEW YORK,5457
N00044908,Mondaire Jones ,D,NY17,Y,Y,W,O,H0NY17174,NY17,Mondaire Jones,"U.S. House
",H,USH_NY_MONDAIRE_JONES.jpg,https://static.votesmart.org/static/canphoto/191209.jpg,"
                Mondaire Jones

                (Won)

                Democratic, Working Families
",NEW YORK,3057
N00044913,Kate Schroder ,D,OH01,Y,Y,W,C,H0OH01099,OH01,Kate Schroder,"U.S. House
",H,USH_OH_KATE_SCHRODER.jpg,https://static.votesmart.org/static/canphoto/189047.jpg,"
                Kate Schroder

                (Lost)

                Democratic
",OHIO,6757
N00044919,Eugene DePasquale ,D,PA10,Y,Y,W,C,H0PA10110,PA10,Eugene DePasquale,"U.S. House
",H,USH_PA_EUGENE_DEPASQUALE.jpg,https://static.votesmart.org/static/canphoto/65036.jpg,"
                Eugene DePasquale

                (Lost)

                Democratic
",PENNSYLVANIA,4271
N00044922,Kim Nelson ,D,SC04,Y,Y,W,C,H0SC04281,SC04,Kim Nelson,"U.S. House
",H,USH_SC_KIM_NELSON.jpg,https://static.votesmart.org/static/canphoto/190433.jpg,"
                Kim Nelson

                (Lost)

                Democratic
",SOUTH CAROLINA,4594
N00044924,Stephen Daniel ,D,TX06,Y,Y,W,C,H0TX06099,TX06,Stephen Daniel,"U.S. House
",H,USH_TX_STEPHEN_DANIEL.jpg,https://static.votesmart.org/static/canphoto/188141.jpg,"
                Stephen Daniel

                (Lost)

                Democratic
",TEXAS,4448
N00044930,Donna Imam ,D,TX31,Y,Y,W,C,H0TX31097,TX31,Donna Imam,"U.S. House
",H,USH_TX_DONNA_IMAM.jpg,https://static.votesmart.org/static/canphoto/188217.jpg,"
                Donna Imam

                (Lost)

                Democratic
",TEXAS,4254
N00044975,Al Gross ,I,AKS1,Y,Y,W,C,S0AK00196,AKS1,Al Gross,"U.S. Senate
",S,USS_AK_AL_GROSS.jpg,https://static.votesmart.org/static/canphoto/192362.jpg,"
                Al Gross

                (Lost)

                Democratic, Independent
",ALASKA,6014
N00044979,Suzanne Herzog ,I,IAS2,Y,Y,,C,S0IA00184,IAS2,Suzanne Herzog,"U.S. Senate
",S,USS_IA_SUZANNE_HERZOG.jpg,https://static.votesmart.org/static/canphoto/193509.jpg,"
                Suzanne Herzog

                (Lost)

                Independent
",IOWA,4608
N00044985,Sara Gideon ,D,MES2,Y,Y,W,C,S0ME00111,MES2,Sara Gideon,"U.S. Senate
",S,USS_ME_SARA_GIDEON.jpg,https://static.votesmart.org/static/canphoto/137334.jpg,"
                Sara Gideon

                (Lost)

                Democratic
",MAINE,4268
N00044988,Bill O'Brien ,R,NHS2,Y,Y,,C,S0NH00318,NHS2,,,,,NA,,,
N00044989,Don Bolduc ,R,NHS2,Y,Y,,C,S0NH00326,NHS2,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/DonBolduc.jpg,,,
N00044990,Alissa Baldwin ,R,VAS2,Y,Y,,C,S0VA00070,VAS2,,,,,NA,,,
N00044991,Thomas Speciale ,R,VAS2,Y,Y,,C,S0VA00088,VAS2,,,,,NA,,,
N00044995,F. Bruce Riley ,I,WVS2,Y,Y,,C,S0WV00223,WVS2,Franklin Riley,"U.S. Senate
",S,USS_WV_FRANKLIN_RILEY.jpg,NA,"
                Franklin Riley

                (Withdrawn)

                No Party Affiliation
",WEST VIRGINIA,243
N00044999,Matthew Mixon ,I,MA06,Y,Y,,C,H0MA06122,MA06,Matthew Mixon,"U.S. House
",H,USH_MA_MATTHEW_MIXON.jpg,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/2a172c24e582fcd07c4c411d444425f5.crop240x240.jpg,"
                Matthew Mixon

                (Withdrawn)

                Independent
",MASSACHUSETTS,243
N00045011,David Kim ,D,CA34,Y,Y,W,C,H0CA34131,CA34,David Kim,"U.S. House
",H,USH_CA_DAVID_KIM.jpg,https://static.votesmart.org/static/canphoto/188683.jpg,"
                David Kim

                (Lost)

                Democratic
",CALIFORNIA,3668
N00045015,Justin Anderson ,R,CT02,Y,Y,,C,H0CT02207,CT02,Justin Anderson,"U.S. House
",H,USH_CT_JUSTIN_ANDERSON.jpg,https://static.votesmart.org/static/canphoto/192709.jpg,"
                Justin Anderson

                (Lost)

                Republican
",CONNECTICUT,6212
N00045019,Margaret Good ,D,FL16,Y,Y,W,C,H0FL16094,FL16,Margaret Good,"U.S. House
",H,USH_FL_MARGARET_GOOD.jpg,https://static.votesmart.org/static/canphoto/176800.jpg,"
                Margaret Good

                (Lost)

                Democratic
",FLORIDA,4055
